,学生ID,生源省市,性别,民族,政治面貌.群众,政治面貌.团员,政治面貌.预备党员,裸眼视力(左),裸眼视力(右),身高,体重,考生类型,外语语种,学科类型.理工,学科类型.文史,学科类型.文理综合,年份,成绩,学部.理学部,学部.经济与管理学部,学部.人文学部,学部.社会科学学部,学部.信息与工程科学部,优惠加分,大类,大类.普通,大类.自招,大类.国防定向等,大类.筑梦,大类.特长生,高三排名,成绩方差,专利数,社会活动,获奖数,竞赛成绩
775,960d082d1004bb3cbd2f,浙江省,0,1,0,1,0,,,176,67,城镇应届,1,1,0,0,1,718.9998,1,0,0,0,0,5,自主,0,1,0,0,0,0.002228826,-0.258960287,0,0,0.051282051,0.275862069
791,152ce7dbce41d8654a6d,浙江省,1,1,0,1,0,,,164,54,城镇应届,1,1,0,0,1,750.9999,0,1,0,0,0,5,自主,0,1,0,0,0,0.004545455,-0.260837805,0,0.028571429,0.102564103,0.413793103
801,a11c05595c1ce2b549d7,浙江省,0,1,0,1,0,4.5,4.6,170,75,城镇应届,1,1,0,0,1,691.995,1,0,0,0,0,4,自主,0,1,0,0,0,0.002392344,-0.262120778,0,0.028571429,0.025641026,0.034482759
803,09f73a39d4a0bf9ece0a,浙江省,1,1,0,1,0,4.3,4.3,159,50,城镇应届,1,1,0,0,1,710.9999,1,0,0,0,0,4,自主,0,1,0,0,0,0.012315271,-0.261356994,0,0,0,0
808,8dc9aced11a73d68a84c,浙江省,0,1,0,1,0,,,182,85,城镇应届,1,1,0,0,1,735.9996,0,0,0,0,0,4,博雅,0,1,0,0,0,0.04172851,1.18E-15,0,0,0.230769231,0.24137931
837,9ee841b5f52395831fb0,浙江省,0,1,0,1,0,0.2,0.2,165,46,农村应届,1,1,0,0,1,715.9983,0,0,0,0,1,0,三位一体,1,0,0,0,0,0.002051282,-0.26217927,0,0.028571429,0.102564103,0
912,6147b9f8ea6b4aff08b5,浙江省,1,1,0,1,0,,,160,54,农村应届,1,1,0,0,1,713.997,1,0,0,0,0,2,筑梦,0,0,0,1,0,0.006,-0.261760515,0,0.028571429,0.153846154,0
974,d9ea77de0f9ada67b62e,浙江省,0,1,0,1,0,4.9,5.1,178,63,城镇应届,1,1,0,0,1,721.9994,0,0,0,0,0,5,自主,0,1,0,0,0,0.042857143,2.786524156,0,0.028571429,0.282051282,0.310344828
991,36e77f5763c454c696f9,浙江省,0,1,0,1,0,4.2,4.2,174,60,城镇应届,1,1,0,0,1,722.9986,1,0,0,0,0,0,三位一体,1,0,0,0,0,0.023668639,-0.251558548,0,0,0.051282051,0.034482759
995,585e016e7903d3e0fd2c,浙江省,1,1,0,1,0,4.8,5.1,163,51,城镇应届,1,1,0,0,1,698.998,1,0,0,0,0,5,自主,0,1,0,0,0,0.001228501,1.18E-15,0,0.142857143,0.128205128,0.103448276
98,9fc2660d7fa7702a402b,重庆市,0,1,0,1,0,4.2,4.4,187,105,城镇应届,1,0,1,0,1,652,0,0,0,1,0,0,普通,1,0,0,0,0,0.031358885,-0.262245872,0,0,0.025641026,0
100,36a656a616bd218786fe,重庆市,0,1,1,0,0,5,4.5,169,65,城镇应届,1,1,0,0,1,679,0,0,0,0,1,5,自主,0,1,0,0,0,0.002018843,-0.262042496,0,0,0.051282051,0.137931034
117,ba18c4b2c87bdacbc21b,重庆市,0,1,0,1,0,5.1,4.5,178,90,城镇应届,1,0,1,0,1,654,0,1,0,0,0,3,博雅,0,1,0,0,0,0.002,-0.249858192,0,0.028571429,0.076923077,0.103448276
121,1b8fecce8e3dcae0a726,重庆市,0,1,0,1,0,4.1,4.1,177,82,城镇应届,1,1,0,0,1,644,0,0,0,0,1,5,自主,0,1,0,0,0,0.04172851,1.18E-15,0,0,0,0
153,c6c4b0142324af7d98ec,重庆市,0,1,0,1,0,4.6,4.6,176,60,城镇应届,1,0,1,0,1,642,0,0,1,0,0,0,国家专项,0,0,1,0,0,0.004836759,-0.262139804,0,0.114285714,0.025641026,0
206,ed8a7ac6f3a5cc948503,重庆市,0,1,0,1,0,525,575,166,65,城镇应届,1,1,0,0,1,657,1,0,0,0,0,4,自主,0,1,0,0,0,0.00244798,-0.204820089,0,0.085714286,0.102564103,0.034482759
266,69a5e8d2d5d334efc966,重庆市,1,1,0,1,0,,,170,51,城镇应届,1,1,0,0,1,699,0,0,1,0,0,4,自主,0,1,0,0,0,0.04172851,1.18E-15,0,0.057142857,0.282051282,0.206896552
348,a3c736f2c9e29ac0c17f,重庆市,1,1,0,1,0,1.5,1.5,156,90,城镇应届,1,0,1,0,1,641,0,1,0,0,0,3,博雅,0,1,0,0,0,0.008333333,-0.260633638,0,0.428571429,0.256410256,0
354,5c6822efea850f8b35eb,重庆市,1,1,0,1,0,4.1,4.5,164,55,城镇应届,1,0,1,0,1,647,0,0,1,0,0,0,普通,1,0,0,0,0,0.04172851,1.18E-15,0,0.142857143,0.128205128,0
396,8168f0fca35a0038eb13,重庆市,1,1,0,1,0,4.4,4.8,167,57,城镇应届,1,0,1,0,1,654,0,0,1,0,0,1,博雅,0,1,0,0,0,0.031595577,-0.245656738,0,0.085714286,0.102564103,0
445,b6c830c479829cb93323,重庆市,0,1,0,1,0,0.5,0.4,172,62,城镇应届,1,1,0,0,1,706,0,1,0,0,0,3,博雅,0,1,0,0,0,0.012413793,-0.260032778,0,0.028571429,0.179487179,0.034482759
487,3facbba5c0936ed3e83a,重庆市,1,1,0,1,0,4.8,4.9,161,57,城镇应届,1,1,0,0,1,684,1,0,0,0,0,0,国家专项,0,0,1,0,0,0.016274864,-0.258383052,0,0.171428571,0.230769231,0
498,922e4449e5ba8531cf7f,重庆市,1,1,0,1,0,,,162,47,城镇应届,1,0,1,0,1,620,0,0,1,0,0,3,自主,0,1,0,0,0,0.00754717,-0.258411889,0,0,0.076923077,0
509,3f731ff8b061b806a3b9,重庆市,1,1,0,1,0,5,4.8,164,54,城镇应届,1,1,0,0,1,692,1,0,0,0,0,2,博雅,0,1,0,0,0,0.000486381,-0.262175984,0,0,0.256410256,0
516,96dc7191192c5d401f1a,重庆市,1,1,0,1,0,,,164,54,城镇应届,1,1,0,0,1,684,1,0,0,0,0,3,博雅,0,1,0,0,0,0.04172851,1.18E-15,0,0,0.230769231,0.034482759
552,cd3f440f8c3682006d4e,重庆市,0,1,0,1,0,4.8,4.4,170,64,城镇应届,1,1,0,0,1,689,1,0,0,0,0,1,自主,0,1,0,0,0,0.131428571,0.52282625,0,0,0.358974359,0.103448276
656,08e1078ec8e88e3ccea1,重庆市,0,1,0,1,0,4.4,4.4,172,63,城镇应届,1,1,0,0,1,694,1,0,0,0,0,4,自主,0,1,0,0,0,0.076,1.18E-15,0,0.057142857,0.205128205,0
662,08ce8229afd0d02f8700,重庆市,0,1,0,1,0,4.2,5,183,74,城镇应届,1,1,0,0,1,698,0,0,0,0,1,1,博雅,0,1,0,0,0,0.400826446,0.350415052,0,0,0.076923077,0.172413793
700,fd0fda0711f84bae0072,重庆市,1,1,0,1,0,4.5,4.5,173,57,城镇应届,1,0,1,0,1,641,0,0,0,1,0,0,国家专项,0,0,1,0,0,0.004901961,-0.235581517,0,0.142857143,0.153846154,0
767,4ab363e925336d6198c1,重庆市,0,1,0,1,0,5,5,175,63,城镇应届,1,1,0,0,1,682,0,0,1,0,0,2,自主,0,1,0,0,0,0.042857143,-0.262245872,0,0,0.307692308,0
854,2cd13b3913398886504c,重庆市,1,1,0,1,0,4.7,4.1,164,54,城镇应届,1,0,1,0,1,645,0,0,1,0,0,0,普通,1,0,0,0,0,0.065099458,-0.20204541,0,0.028571429,0.102564103,0
